File Name,Assert Count
test\CodeGen\AMDGPU\llvm.amdgcn.raw.buffer.atomic.ll,4
test\CodeGen\AMDGPU\llvm.amdgcn.raw.buffer.load.format.d16.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.raw.buffer.load.format.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.raw.buffer.load.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.raw.buffer.store.format.d16.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.raw.buffer.store.format.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.raw.buffer.store.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.raw.tbuffer.load.d16.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.raw.tbuffer.load.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.raw.tbuffer.store.d16.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.raw.tbuffer.store.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.rcp.f16.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.rcp.legacy.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.rcp.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.readfirstlane.ll,6
test\CodeGen\AMDGPU\llvm.amdgcn.readlane.ll,7
test\CodeGen\AMDGPU\llvm.amdgcn.rsq.clamp.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.rsq.f16.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.rsq.legacy.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.rsq.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.s.barrier.ll,1
test\CodeGen\AMDGPU\llvm.amdgcn.s.buffer.load.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.s.dcache.inv.ll,2
test\CodeGen\AMDGPU\llvm.amdgcn.s.dcache.inv.vol.ll,2
test\CodeGen\AMDGPU\llvm.amdgcn.s.dcache.wb.ll,2
test\CodeGen\AMDGPU\llvm.amdgcn.s.dcache.wb.vol.ll,2
test\CodeGen\AMDGPU\llvm.amdgcn.s.decperflevel.ll,1
test\CodeGen\AMDGPU\llvm.amdgcn.s.get.waveid.in.workgroup.ll,1
test\CodeGen\AMDGPU\llvm.amdgcn.s.getpc.ll,1
test\CodeGen\AMDGPU\llvm.amdgcn.s.getreg.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.s.incperflevel.ll,1
test\CodeGen\AMDGPU\llvm.amdgcn.s.memrealtime.ll,1
test\CodeGen\AMDGPU\llvm.amdgcn.s.memtime.ll,1
test\CodeGen\AMDGPU\llvm.amdgcn.s.sleep.ll,1
test\CodeGen\AMDGPU\llvm.amdgcn.s.waitcnt.ll,3
test\CodeGen\AMDGPU\llvm.amdgcn.sad.hi.u8.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.sad.u16.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.sad.u8.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.sbfe.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.sdot2.ll,2
test\CodeGen\AMDGPU\llvm.amdgcn.sdot4.ll,2
test\CodeGen\AMDGPU\llvm.amdgcn.sdot8.ll,2
test\CodeGen\AMDGPU\llvm.amdgcn.sendmsg.ll,12
test\CodeGen\AMDGPU\llvm.amdgcn.set.inactive.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.sffbh.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.sin.f16.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.sin.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.softwqm.ll,7
test\CodeGen\AMDGPU\llvm.amdgcn.struct.buffer.atomic.ll,4
test\CodeGen\AMDGPU\llvm.amdgcn.struct.buffer.load.format.d16.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.struct.buffer.load.format.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.struct.buffer.load.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.struct.buffer.store.format.d16.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.struct.buffer.store.format.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.struct.buffer.store.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.struct.tbuffer.load.d16.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.struct.tbuffer.load.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.struct.tbuffer.store.d16.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.struct.tbuffer.store.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.tbuffer.load.d16.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.tbuffer.load.dwordx3.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.tbuffer.load.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.tbuffer.store.d16.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.tbuffer.store.dwordx3.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.tbuffer.store.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.trig.preop.ll,2
test\CodeGen\AMDGPU\llvm.amdgcn.ubfe.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.udot2.ll,2
test\CodeGen\AMDGPU\llvm.amdgcn.udot4.ll,2
test\CodeGen\AMDGPU\llvm.amdgcn.udot8.ll,2
test\CodeGen\AMDGPU\llvm.amdgcn.unreachable.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.update.dpp.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.wave.barrier.ll,2
test\CodeGen\AMDGPU\llvm.amdgcn.wavefrontsize.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.workgroup.id.ll,3
test\CodeGen\AMDGPU\llvm.amdgcn.workitem.id.ll,3
test\CodeGen\AMDGPU\llvm.amdgcn.wqm.vote.ll,0
test\CodeGen\AMDGPU\llvm.amdgcn.writelane.ll,7
test\CodeGen\AMDGPU\llvm.ceil.f16.ll,0
test\CodeGen\AMDGPU\llvm.cos.f16.ll,0
test\CodeGen\AMDGPU\llvm.cos.ll,2
test\CodeGen\AMDGPU\llvm.dbg.value.ll,1
test\CodeGen\AMDGPU\llvm.exp2.f16.ll,0
test\CodeGen\AMDGPU\llvm.exp2.ll,3
test\CodeGen\AMDGPU\llvm.floor.f16.ll,0
test\CodeGen\AMDGPU\llvm.fma.f16.ll,0
test\CodeGen\AMDGPU\llvm.fmuladd.f16.ll,0
test\CodeGen\AMDGPU\llvm.log.f16.ll,0
test\CodeGen\AMDGPU\llvm.log.ll,3
test\CodeGen\AMDGPU\llvm.log10.f16.ll,0
test\CodeGen\AMDGPU\llvm.log10.ll,3
test\CodeGen\AMDGPU\llvm.log2.f16.ll,0
test\CodeGen\AMDGPU\llvm.log2.ll,3
test\CodeGen\AMDGPU\llvm.maxnum.f16.ll,0
test\CodeGen\AMDGPU\llvm.memcpy.ll,11
test\CodeGen\AMDGPU\llvm.minnum.f16.ll,0
test\CodeGen\AMDGPU\llvm.pow.ll,2
test\CodeGen\AMDGPU\llvm.r600.cube.ll,0
test\CodeGen\AMDGPU\llvm.r600.dot4.ll,1
test\CodeGen\AMDGPU\llvm.r600.group.barrier.ll,1
test\CodeGen\AMDGPU\llvm.r600.read.local.size.ll,0
test\CodeGen\AMDGPU\llvm.r600.recipsqrt.clamped.ll,0
test\CodeGen\AMDGPU\llvm.r600.recipsqrt.ieee.ll,0
test\CodeGen\AMDGPU\llvm.r600.tex.ll,1
test\CodeGen\AMDGPU\llvm.rint.f16.ll,0
test\CodeGen\AMDGPU\llvm.rint.f64.ll,0
test\CodeGen\AMDGPU\llvm.rint.ll,0
test\CodeGen\AMDGPU\llvm.round.f64.ll,0
test\CodeGen\AMDGPU\llvm.round.ll,0
test\CodeGen\AMDGPU\llvm.sin.f16.ll,0
test\CodeGen\AMDGPU\llvm.sin.ll,2
test\CodeGen\AMDGPU\llvm.sqrt.f16.ll,0
test\CodeGen\AMDGPU\llvm.trunc.f16.ll,0
test\CodeGen\AMDGPU\load-constant-f32.ll,0
test\CodeGen\AMDGPU\load-constant-f64.ll,0
test\CodeGen\AMDGPU\load-constant-i1.ll,0
test\CodeGen\AMDGPU\load-constant-i16.ll,0
test\CodeGen\AMDGPU\load-constant-i32.ll,0
test\CodeGen\AMDGPU\load-constant-i64.ll,0
test\CodeGen\AMDGPU\load-constant-i8.ll,0
test\CodeGen\AMDGPU\load-global-f32.ll,0
test\CodeGen\AMDGPU\load-global-f64.ll,0
test\CodeGen\AMDGPU\load-global-i1.ll,0
test\CodeGen\AMDGPU\load-global-i16.ll,0
test\CodeGen\AMDGPU\load-global-i32.ll,0
test\CodeGen\AMDGPU\load-global-i64.ll,0
test\CodeGen\AMDGPU\load-global-i8.ll,0
test\CodeGen\AMDGPU\load-hi16.ll,0
test\CodeGen\AMDGPU\load-input-fold.ll,0
test\CodeGen\AMDGPU\load-lo16.ll,0
test\CodeGen\AMDGPU\load-local-f32-no-ds128.ll,0
test\CodeGen\AMDGPU\load-local-f32.ll,0
test\CodeGen\AMDGPU\load-local-f64.ll,0
test\CodeGen\AMDGPU\load-local-i1.ll,0
test\CodeGen\AMDGPU\load-local-i16.ll,0
test\CodeGen\AMDGPU\load-local-i32.ll,0
test\CodeGen\AMDGPU\load-local-i64.ll,0
test\CodeGen\AMDGPU\load-local-i8.ll,0
test\CodeGen\AMDGPU\load-select-ptr.ll,0
test\CodeGen\AMDGPU\load-weird-sizes.ll,0
test\CodeGen\AMDGPU\local-64.ll,0
test\CodeGen\AMDGPU\local-atomics-fp.ll,0
test\CodeGen\AMDGPU\local-atomics.ll,0
test\CodeGen\AMDGPU\local-atomics64.ll,0
test\CodeGen\AMDGPU\local-memory.amdgcn.ll,0
test\CodeGen\AMDGPU\local-memory.ll,0
test\CodeGen\AMDGPU\local-memory.r600.ll,0
test\CodeGen\AMDGPU\local-stack-slot-offset.ll,0
test\CodeGen\AMDGPU\loop-address.ll,0
test\CodeGen\AMDGPU\loop-idiom.ll,0
test\CodeGen\AMDGPU\loop_break.ll,0
test\CodeGen\AMDGPU\loop_exit_with_xor.ll,0
test\CodeGen\AMDGPU\lower-kernargs.ll,0
test\CodeGen\AMDGPU\lower-mem-intrinsics.ll,0
test\CodeGen\AMDGPU\lower-range-metadata-intrinsic-call.ll,3
test\CodeGen\AMDGPU\lshl64-to-32.ll,0
test\CodeGen\AMDGPU\lshr.v2i16.ll,0
test\CodeGen\AMDGPU\mad-combine.ll,0
test\CodeGen\AMDGPU\mad-mix-hi.ll,0
test\CodeGen\AMDGPU\mad-mix-lo.ll,0
test\CodeGen\AMDGPU\mad-mix.ll,0
test\CodeGen\AMDGPU\mad.u16.ll,0
test\CodeGen\AMDGPU\mad24-get-global-id.ll,0
test\CodeGen\AMDGPU\madak.ll,0
test\CodeGen\AMDGPU\madmk.ll,0
test\CodeGen\AMDGPU\mad_64_32.ll,0
test\CodeGen\AMDGPU\mad_int24.ll,0
test\CodeGen\AMDGPU\mad_uint24.ll,0
test\CodeGen\AMDGPU\mai-inline.ll,0
test\CodeGen\AMDGPU\max-literals.ll,0
test\CodeGen\AMDGPU\max-sgprs.ll,0
test\CodeGen\AMDGPU\max.i16.ll,0
test\CodeGen\AMDGPU\max.ll,4
test\CodeGen\AMDGPU\max3.ll,0
test\CodeGen\AMDGPU\med3-no-simplify.ll,0
test\CodeGen\AMDGPU\mem-builtins.ll,6
test\CodeGen\AMDGPU\memory-legalizer-amdpal.ll,0
test\CodeGen\AMDGPU\memory-legalizer-atomic-cmpxchg.ll,0
test\CodeGen\AMDGPU\memory-legalizer-atomic-fence.ll,0
test\CodeGen\AMDGPU\memory-legalizer-atomic-rmw.ll,0
test\CodeGen\AMDGPU\memory-legalizer-invalid-syncscope.ll,0
test\CodeGen\AMDGPU\memory-legalizer-load.ll,0
test\CodeGen\AMDGPU\memory-legalizer-mesa3d.ll,0
test\CodeGen\AMDGPU\memory-legalizer-store-infinite-loop.ll,0
test\CodeGen\AMDGPU\memory-legalizer-store.ll,0
test\CodeGen\AMDGPU\memory_clause.ll,0
test\CodeGen\AMDGPU\merge-store-crash.ll,0
test\CodeGen\AMDGPU\merge-store-usedef.ll,1
test\CodeGen\AMDGPU\merge-stores.ll,0
test\CodeGen\AMDGPU\mesa3d.ll,0
test\CodeGen\AMDGPU\mesa_regression.ll,0
test\CodeGen\AMDGPU\mfma-loop.ll,1
test\CodeGen\AMDGPU\min.ll,4
test\CodeGen\AMDGPU\min3.ll,0
test\CodeGen\AMDGPU\missing-store.ll,0
test\CodeGen\AMDGPU\mixed-wave32-wave64.ll,0
test\CodeGen\AMDGPU\mixed_wave32_wave64.ll,0
test\CodeGen\AMDGPU\move-addr64-rsrc-dead-subreg-writes.ll,0
test\CodeGen\AMDGPU\move-to-valu-atomicrmw.ll,0
test\CodeGen\AMDGPU\move-to-valu-worklist.ll,0
test\CodeGen\AMDGPU\movreld-bug.ll,0
test\CodeGen\AMDGPU\mubuf-legalize-operands.ll,0
test\CodeGen\AMDGPU\mubuf-offset-private.ll,0
test\CodeGen\AMDGPU\mubuf-shader-vgpr.ll,4
test\CodeGen\AMDGPU\mubuf.ll,0
test\CodeGen\AMDGPU\mul.i16.ll,0
test\CodeGen\AMDGPU\mul.ll,1
test\CodeGen\AMDGPU\mul24-pass-ordering.ll,0
test\CodeGen\AMDGPU\multi-divergent-exit-region.ll,0
test\CodeGen\AMDGPU\multi-dword-vgpr-spill.ll,0
test\CodeGen\AMDGPU\multilevel-break.ll,0
test\CodeGen\AMDGPU\mul_int24.ll,6
test\CodeGen\AMDGPU\mul_uint24-amdgcn.ll,15
test\CodeGen\AMDGPU\mul_uint24-r600.ll,6
test\CodeGen\AMDGPU\nand.ll,0
test\CodeGen\AMDGPU\nested-calls.ll,2
test\CodeGen\AMDGPU\nested-loop-conditions.ll,0
test\CodeGen\AMDGPU\no-hsa-graphics-shaders.ll,0
test\CodeGen\AMDGPU\no-initializer-constant-addrspace.ll,0
test\CodeGen\AMDGPU\no-shrink-extloads.ll,0
test\CodeGen\AMDGPU\noop-shader-O0.ll,0
test\CodeGen\AMDGPU\nop-data.ll,0
test\CodeGen\AMDGPU\nor.ll,0
test\CodeGen\AMDGPU\not-scalarize-volatile-load.ll,0
test\CodeGen\AMDGPU\nsa-reassign.ll,0
test\CodeGen\AMDGPU\nullptr.ll,0
test\CodeGen\AMDGPU\occupancy-levels.ll,0
test\CodeGen\AMDGPU\offset-split-flat.ll,0
test\CodeGen\AMDGPU\offset-split-global.ll,0
test\CodeGen\AMDGPU\omod.ll,0
test\CodeGen\AMDGPU\opencl-image-metadata.ll,0
test\CodeGen\AMDGPU\opencl-printf.ll,2
test\CodeGen\AMDGPU\operand-folding.ll,0
test\CodeGen\AMDGPU\operand-spacing.ll,0
test\CodeGen\AMDGPU\optimize-negated-cond.ll,0
test\CodeGen\AMDGPU\or.ll,0
test\CodeGen\AMDGPU\or3.ll,0
test\CodeGen\AMDGPU\pack.v2f16.ll,0
test\CodeGen\AMDGPU\pack.v2i16.ll,0
test\CodeGen\AMDGPU\packed-op-sel.ll,0
test\CodeGen\AMDGPU\packetizer.ll,1
test\CodeGen\AMDGPU\parallelandifcollapse.ll,0
test\CodeGen\AMDGPU\parallelorifcollapse.ll,0
test\CodeGen\AMDGPU\partial-sgpr-to-vgpr-spills.ll,0
test\CodeGen\AMDGPU\partial-shift-shrink.ll,0
test\CodeGen\AMDGPU\partially-dead-super-register-immediate.ll,0
test\CodeGen\AMDGPU\perfhint.ll,4
test\CodeGen\AMDGPU\permute.ll,0
test\CodeGen\AMDGPU\pk_max_f16_literal.ll,10
test\CodeGen\AMDGPU\predicate-dp4.ll,0
test\CodeGen\AMDGPU\predicates.ll,0
test\CodeGen\AMDGPU\preserve-hi16.ll,0
test\CodeGen\AMDGPU\print-mir-custom-pseudo.ll,0
test\CodeGen\AMDGPU\private-access-no-objects.ll,0
test\CodeGen\AMDGPU\private-element-size.ll,0
test\CodeGen\AMDGPU\private-memory-atomics.ll,0
test\CodeGen\AMDGPU\private-memory-r600.ll,0
test\CodeGen\AMDGPU\promote-alloca-addrspacecast.ll,0
test\CodeGen\AMDGPU\promote-alloca-array-aggregate.ll,0
test\CodeGen\AMDGPU\promote-alloca-array-allocation.ll,0
test\CodeGen\AMDGPU\promote-alloca-bitcast-function.ll,0
test\CodeGen\AMDGPU\promote-alloca-calling-conv.ll,0
test\CodeGen\AMDGPU\promote-alloca-globals.ll,0
test\CodeGen\AMDGPU\promote-alloca-invariant-markers.ll,0
test\CodeGen\AMDGPU\promote-alloca-lifetime.ll,0
test\CodeGen\AMDGPU\promote-alloca-mem-intrinsics.ll,0
test\CodeGen\AMDGPU\promote-alloca-no-opts.ll,0
test\CodeGen\AMDGPU\promote-alloca-padding-size-estimate.ll,0
test\CodeGen\AMDGPU\promote-alloca-stored-pointer-value.ll,0
test\CodeGen\AMDGPU\promote-alloca-to-lds-icmp.ll,0
test\CodeGen\AMDGPU\promote-alloca-to-lds-phi.ll,0
test\CodeGen\AMDGPU\promote-alloca-to-lds-select.ll,0
test\CodeGen\AMDGPU\promote-alloca-unhandled-intrinsic.ll,0
test\CodeGen\AMDGPU\promote-alloca-vector-to-vector.ll,0
test\CodeGen\AMDGPU\promote-alloca-volatile.ll,0
test\CodeGen\AMDGPU\promote-constOffset-to-imm.ll,0
test\CodeGen\AMDGPU\propagate-attributes-bitcast-function.ll,0
test\CodeGen\AMDGPU\propagate-attributes-clone.ll,0
test\CodeGen\AMDGPU\propagate-attributes-single-set.ll,0
test\CodeGen\AMDGPU\pv-packing.ll,0
test\CodeGen\AMDGPU\pv.ll,0
test\CodeGen\AMDGPU\r600-constant-array-fixup.ll,1
test\CodeGen\AMDGPU\r600-encoding.ll,1
test\CodeGen\AMDGPU\r600-export-fix.ll,0
test\CodeGen\AMDGPU\r600-infinite-loop-bug-while-reorganizing-vector.ll,0
test\CodeGen\AMDGPU\r600-legalize-umax-bug.ll,1
test\CodeGen\AMDGPU\r600.add.ll,0
test\CodeGen\AMDGPU\r600.alu-limits.ll,0
test\CodeGen\AMDGPU\r600.amdgpu-alias-analysis.ll,1
test\CodeGen\AMDGPU\r600.bitcast.ll,0
test\CodeGen\AMDGPU\r600.extract-lowbits.ll,0
test\CodeGen\AMDGPU\r600.func-alignment.ll,1
test\CodeGen\AMDGPU\r600.global_atomics.ll,0
test\CodeGen\AMDGPU\r600.private-memory.ll,0
test\CodeGen\AMDGPU\r600.sub.ll,7
test\CodeGen\AMDGPU\r600.work-item-intrinsics.ll,2
test\CodeGen\AMDGPU\r600cfg.ll,0
test\CodeGen\AMDGPU\rcp-pattern.ll,0
test\CodeGen\AMDGPU\rcp_iflag.ll,0
test\CodeGen\AMDGPU\read-register-invalid-subtarget.ll,1
test\CodeGen\AMDGPU\read-register-invalid-type-i32.ll,1
test\CodeGen\AMDGPU\read-register-invalid-type-i64.ll,1
test\CodeGen\AMDGPU\readcyclecounter.ll,2
test\CodeGen\AMDGPU\read_register.ll,7
test\CodeGen\AMDGPU\reassoc-scalar.ll,0
test\CodeGen\AMDGPU\reduce-build-vec-ext-to-ext-build-vec.ll,0
test\CodeGen\AMDGPU\reduce-load-width-alignment.ll,0
test\CodeGen\AMDGPU\reduce-store-width-alignment.ll,0
test\CodeGen\AMDGPU\reduction.ll,0
test\CodeGen\AMDGPU\reg-coalescer-sched-crash.ll,0
test\CodeGen\AMDGPU\register-count-comments.ll,0
test\CodeGen\AMDGPU\rename-disconnected-bug.ll,0
test\CodeGen\AMDGPU\reorder-stores.ll,0
test\CodeGen\AMDGPU\reqd-work-group-size.ll,0
test\CodeGen\AMDGPU\ret.ll,0
test\CodeGen\AMDGPU\returnaddress.ll,0
test\CodeGen\AMDGPU\ret_jump.ll,0
test\CodeGen\AMDGPU\rewrite-out-arguments-address-space.ll,0
test\CodeGen\AMDGPU\rewrite-out-arguments.ll,0
test\CodeGen\AMDGPU\rotl.i64.ll,0
test\CodeGen\AMDGPU\rotl.ll,0
test\CodeGen\AMDGPU\rotr.i64.ll,0
test\CodeGen\AMDGPU\rotr.ll,0
test\CodeGen\AMDGPU\rsq.ll,0
test\CodeGen\AMDGPU\rv7x0_count3.ll,1
test\CodeGen\AMDGPU\sad.ll,0
test\CodeGen\AMDGPU\saddo.ll,0
test\CodeGen\AMDGPU\salu-to-valu.ll,0
test\CodeGen\AMDGPU\sampler-resource-id.ll,6
test\CodeGen\AMDGPU\scalar-branch-missing-and-exec.ll,0
test\CodeGen\AMDGPU\scalar_to_vector.ll,0
test\CodeGen\AMDGPU\scalar_to_vector_v2x16.ll,0
test\CodeGen\AMDGPU\schedule-fs-loop-nested-if.ll,0
test\CodeGen\AMDGPU\schedule-fs-loop-nested.ll,0
test\CodeGen\AMDGPU\schedule-fs-loop.ll,0
test\CodeGen\AMDGPU\schedule-global-loads.ll,0
test\CodeGen\AMDGPU\schedule-if-2.ll,0
test\CodeGen\AMDGPU\schedule-if.ll,0
test\CodeGen\AMDGPU\schedule-ilp.ll,0
test\CodeGen\AMDGPU\schedule-kernel-arg-loads.ll,0
test\CodeGen\AMDGPU\schedule-regpressure-limit.ll,0
test\CodeGen\AMDGPU\schedule-regpressure-limit2.ll,0
test\CodeGen\AMDGPU\schedule-regpressure-limit3.ll,0
test\CodeGen\AMDGPU\schedule-vs-if-nested-loop-failure.ll,0
test\CodeGen\AMDGPU\schedule-vs-if-nested-loop.ll,0
test\CodeGen\AMDGPU\scheduler-subrange-crash.ll,0
test\CodeGen\AMDGPU\scratch-buffer.ll,0
test\CodeGen\AMDGPU\scratch-simple.ll,0
test\CodeGen\AMDGPU\sdiv.ll,3
test\CodeGen\AMDGPU\sdivrem24.ll,2
test\CodeGen\AMDGPU\sdivrem64.ll,4
test\CodeGen\AMDGPU\sdwa-op64-test.ll,3
test\CodeGen\AMDGPU\sdwa-peephole.ll,0
test\CodeGen\AMDGPU\select-fabs-fneg-extract-legacy.ll,0
test\CodeGen\AMDGPU\select-fabs-fneg-extract.ll,0
test\CodeGen\AMDGPU\select-i1.ll,0
test\CodeGen\AMDGPU\select-opt.ll,0
test\CodeGen\AMDGPU\select-undef.ll,0
test\CodeGen\AMDGPU\select-vectors.ll,0
test\CodeGen\AMDGPU\select.f16.ll,0
test\CodeGen\AMDGPU\select.ll,0
test\CodeGen\AMDGPU\select64.ll,0
test\CodeGen\AMDGPU\selectcc-cnd.ll,1
test\CodeGen\AMDGPU\selectcc-cnde-int.ll,1
test\CodeGen\AMDGPU\selectcc-icmp-select-float.ll,1
test\CodeGen\AMDGPU\selectcc-opt.ll,3
test\CodeGen\AMDGPU\selectcc.ll,0
test\CodeGen\AMDGPU\set-dx10.ll,0
test\CodeGen\AMDGPU\setcc-equivalent.ll,0
test\CodeGen\AMDGPU\setcc-fneg-constant.ll,12
test\CodeGen\AMDGPU\setcc-limit-load-shrink.ll,0
test\CodeGen\AMDGPU\setcc-opt.ll,0
test\CodeGen\AMDGPU\setcc-sext.ll,0
test\CodeGen\AMDGPU\setcc.ll,0
test\CodeGen\AMDGPU\setcc64.ll,0
test\CodeGen\AMDGPU\seto.ll,0
test\CodeGen\AMDGPU\setuo.ll,0
test\CodeGen\AMDGPU\sext-eliminate.ll,0
test\CodeGen\AMDGPU\sext-in-reg-failure-r600.ll,0
test\CodeGen\AMDGPU\sext-in-reg.ll,2
test\CodeGen\AMDGPU\sgpr-control-flow.ll,0
test\CodeGen\AMDGPU\sgpr-copy-duplicate-operand.ll,1
test\CodeGen\AMDGPU\sgpr-copy.ll,0
test\CodeGen\AMDGPU\sgprcopies.ll,0
test\CodeGen\AMDGPU\shader-addr64-nonuniform.ll,0
test\CodeGen\AMDGPU\shared-op-cycle.ll,0
test\CodeGen\AMDGPU\shift-and-i128-ubfe.ll,0
test\CodeGen\AMDGPU\shift-and-i64-ubfe.ll,0
test\CodeGen\AMDGPU\shift-i128.ll,0
test\CodeGen\AMDGPU\shift-i64-opts.ll,0
test\CodeGen\AMDGPU\shl-add-to-add-shl.ll,0
test\CodeGen\AMDGPU\shl.ll,1
test\CodeGen\AMDGPU\shl.v2i16.ll,0
test\CodeGen\AMDGPU\shl_add.ll,0
test\CodeGen\AMDGPU\shl_add_constant.ll,2
test\CodeGen\AMDGPU\shl_add_ptr.ll,0
test\CodeGen\AMDGPU\shl_or.ll,0
test\CodeGen\AMDGPU\shrink-add-sub-constant.ll,0
test\CodeGen\AMDGPU\si-annotate-cf-noloop.ll,0
test\CodeGen\AMDGPU\si-annotate-cf-unreachable.ll,0
test\CodeGen\AMDGPU\si-annotate-cf.ll,0
test\CodeGen\AMDGPU\si-annotate-cfg-loop-assert.ll,1
test\CodeGen\AMDGPU\si-annotatecfg-multiple-backedges.ll,0
test\CodeGen\AMDGPU\si-instr-info-correct-implicit-operands.ll,1
test\CodeGen\AMDGPU\si-lower-control-flow-kill.ll,0
test\CodeGen\AMDGPU\si-lower-control-flow-unreachable-block.ll,0
test\CodeGen\AMDGPU\si-scheduler.ll,0
test\CodeGen\AMDGPU\si-sgpr-spill.ll,0
test\CodeGen\AMDGPU\si-spill-cf.ll,0
test\CodeGen\AMDGPU\si-spill-sgpr-stack.ll,1
test\CodeGen\AMDGPU\si-triv-disjoint-mem-access.ll,0
test\CodeGen\AMDGPU\si-vector-hang.ll,2
test\CodeGen\AMDGPU\sibling-call.ll,0
test\CodeGen\AMDGPU\sign_extend.ll,1
test\CodeGen\AMDGPU\simplify-libcalls.ll,106
test\CodeGen\AMDGPU\simplifydemandedbits-recursion.ll,0
test\CodeGen\AMDGPU\sint_to_fp.f64.ll,0
test\CodeGen\AMDGPU\sint_to_fp.i64.ll,0
test\CodeGen\AMDGPU\sint_to_fp.ll,0
test\CodeGen\AMDGPU\sitofp.f16.ll,0
test\CodeGen\AMDGPU\skip-branch-trap.ll,0
test\CodeGen\AMDGPU\skip-if-dead.ll,10
test\CodeGen\AMDGPU\smed3.ll,0
test\CodeGen\AMDGPU\sminmax.ll,0
test\CodeGen\AMDGPU\sminmax.v2i16.ll,0
test\CodeGen\AMDGPU\smrd-gfx10.ll,0
test\CodeGen\AMDGPU\smrd-vccz-bug.ll,0
test\CodeGen\AMDGPU\smrd.ll,0
test\CodeGen\AMDGPU\sopk-compares.ll,0
test\CodeGen\AMDGPU\sp-too-many-input-sgprs.ll,0
test\CodeGen\AMDGPU\spill-agpr.ll,0
test\CodeGen\AMDGPU\spill-alloc-sgpr-init-bug.ll,1
test\CodeGen\AMDGPU\spill-cfg-position.ll,0
test\CodeGen\AMDGPU\spill-csr-frame-ptr-reg-copy.ll,0
test\CodeGen\AMDGPU\spill-m0.ll,0
test\CodeGen\AMDGPU\spill-offset-calculation.ll,10
test\CodeGen\AMDGPU\spill-scavenge-offset.ll,1
test\CodeGen\AMDGPU\spill-vgpr-to-agpr.ll,0
test\CodeGen\AMDGPU\spill-wide-sgpr.ll,0
test\CodeGen\AMDGPU\split-arg-dbg-value.ll,0
test\CodeGen\AMDGPU\split-scalar-i64-add.ll,0
test\CodeGen\AMDGPU\split-smrd.ll,0
test\CodeGen\AMDGPU\split-vector-memoperand-offsets.ll,0
test\CodeGen\AMDGPU\sra.ll,0
test\CodeGen\AMDGPU\sram-ecc-default.ll,0
test\CodeGen\AMDGPU\srem.ll,0
test\CodeGen\AMDGPU\srl.ll,0
test\CodeGen\AMDGPU\ssubo.ll,0
test\CodeGen\AMDGPU\stack-pointer-offset-relative-frameindex.ll,0
test\CodeGen\AMDGPU\stack-realign-kernel.ll,0
test\CodeGen\AMDGPU\stack-realign.ll,0
test\CodeGen\AMDGPU\stack-size-overflow.ll,0
test\CodeGen\AMDGPU\store-barrier.ll,1
